Category,Title,Description,Full Text
Jamiyat,Zargarlik buyumlarini ishlab chiqaruvchilarga soliq imtiyozlari beriladi,,"2027 yil 1 sentyabrga qadar “O‘zbekzargarsanoati” uyushmasiga aʼzo bo‘lgan zargarlik buyumlarini ishlab chiqaruvchi tadbirkorlar mol-mulk va yer solig‘idan ozod etilishi mumkin.Shuningdek, xorijda ishlab chiqarilgan qimmatbaho metallardan va qimmatbaho toshlardan yasalgan zargarlik va boshqa buyumlarni bojxona to‘lovlari to‘langanini tasdiqlovchi hujjatlarsiz sotuvga qo‘yish hamda chakana savdoda realizatsiya qilish taqiqlanishi kutilmoqda.  Bu haqda Oliy Majlis Qonunchilik palatasining majlisida ko‘rib chiqilgan zargarlik sanoatini yana-da rivojlantirishga qaratilgan qonun loyihasi muhokamaci davomida aytib o‘tildi.  Qayd etilganidek, qonun loyihasida ayrim qonun hujjatlariga zargarlik buyumlarini ishlab chiqaruvchilarning qimmatbaho metallarga bo‘lgan talabini qondirish, ularning rivoji uchun qulay biznes muhitini yaratish va qonunchilikda mavjud bo‘lgan byurokratik to‘siqlarni liberallashtirishga qaratilgan bir qator o‘zgartirish va qo‘shimchalar kiritish taklif etilmoqda.  Xususan, affinaj korxonalariga (tarkibida qimmatbaho metall va toshlar bo‘lgan xom ashyo bilan ishlash faoliyatini litsenziya asosida amalga oshiruvchi korxonalar) qimmatbaho metallarni zargarlik buyumlari ishlab chiqaruvchilar uchun qulay shakl va miqdorlarga keltirgan holda sotish hamda qimmatbaho metallardan suvenir tangalar tayyorlash va realizatsiya qilish huquqini berish nazarda tutilyapti.  Shuningdek, zargarlik buyumlari ishlab chiqaruvchilarga ham o‘zlari yasagan zargarlik buyumlarining xomaki mahsulotlarini boshqa ishlab chiqaruvchilarga realizatsiya qilish huquqi berilmoqda. Bundan tashqari, yuridik va jismoniy shaxslardan qimmatbaho metallarni va zargarlik buyumlarini sotib olish faoliyati vakolatli organni xabardor qilish tartibida amalga oshirishi belgilanmoqda.  "
Jamiyat,O‘zbekistonning Rossiyadan qarzdorligi oshdi,,"Rossiya 2023-yil boshqa mamlakatlarga kredit berish hajmini sezilarli oshirib, 30 milliard dollardan ortiq ko‘rsatkichga erishdi. Bu 1999-yildan beri qayd etilgan eng yuqori ko‘rsatkichdir. Ushbu ma’lumotlar Jahon banki tahlillari asosida aniqlandi.Eng ko‘p kreditlar Misr, Bangladesh va Hindistonga berilgan. Chet davlatlarning Rossiya oldidagi qarzi 2023-yilda 1,3 milliard dollarga oshib, jami 30,1 milliard dollarni tashkil etgan. Qarz miqdori bundan oldin faqat 1999-yilda 32,8 milliard dollar bo‘lgandi.Eng yirik qarzdor Belarus bo‘lib qolmoqda — uning qarzi 7,75 milliard dollarni yoki Rossiya bergan barcha kreditlarning chorak qismini tashkil etadi. Ikkinchi o‘rinda 6,6 milliard dollar (22 foiz) bilan Bangladesh tursa, uchinchi o‘rinni 4,1 milliard dollar (14 foiz) bilan Hindiston egallagan. Beshinchi o‘ringa Misr (3,3 milliard dollar, 11 foiz) va Vyetnam (1,4 milliard dollar, 5 foiz) kiradi.O‘tgan yili eng ko‘p qarz olgan mamlakat Misr bo‘ldi — uning majburiyatlari biryo‘la 1,45 milliard dollarga oshdi. Bangladeshning qarzi 745 million dollarga, Hindistonniki esa 363 million dollarga ko‘paydi. O‘zbekistonning qarzdorligi 41,3 million dollarga, Afg‘onistonniki esa 19,9 million dollarga o‘sdi.O‘tgan yili yangi qarzdor davlat — Nikaragua paydo bo‘ldi. U 2003-yildan buyon ilk bor Rossiyadan 16,9 million dollar miqdorida qarz oldi.Qarzi kamaygan davlatlarShu bilan birga, bir qator davlatlarning Rossiya oldidagi qarzlari kamaydi. Bu borada Somali yetakchilik qilmoqda, chunki Rossiya uning deyarli barcha qarzini kechgan: agar 2022-yil oxirida mamlakat 703 million dollar qarzdor bo‘lgan bo‘lsa, o‘tgan yil oxiriga kelib bu miqdor atigi 49 million dollargacha tushdi.Bundan tashqari, Belarusning qarzi 487 million dollarga, Serbiyaning qarzi 117 million dollarga, Armanistonning qarzi 40 million dollarga, Ozarbayjonning qarzi esa 22 million dollarga kamaydi. Yana 10 ta davlat Rossiya oldidagi 82 million dollarlik qarzini to‘liq to‘ladi."
Jamiyat,Markaziy Osiyo davlatlarida ishsizlik darajasi e’lon qilindi,,"Markaziy Osiyo davlatlari orasida eng past ishsizlik darajasi Qirg‘izistonda(3,3 foiz) qayd etildi. Xalqaro mehnat tashkiloti (XMT) tegishli ma’lumotni e’lon qildi.Tashkilot dunyoning 187 ta davlati orasida ishsizlik darajasi reytingini taqdim etgan. O‘zbekiston mazkur reytingda 113-o‘rinni egallamoqda. Markaziy Osiyo mamlakatlarida esa foizlik ko‘rsatkichlar quyidagicha: Turkmanistonda ishsizlik darajasi 4,3 foiz (117-o‘rin), O‘zbekistonda 4,5 foiz, Qozog‘istonda esa 4,8 foiz (104-o‘rin).Mintaqadagi eng yuqori ko‘rsatkich Tojikistonda kuzatilgan, u yerda ishsizlik darajasi 11,6 foizga (29-o‘rin) yetgan. Bu qo‘shni mamlakatlar ko‘rsatkichlaridan ancha yuqori.Dunyodagi eng yomon ko‘rsatkichlar Esvatini (34,4 foiz), Janubiy Afrika Respublikasi (33,2 foiz), Jibuti (25,9 foiz), Botsvana (23,1 foiz) va Gabonda (20,1 foiz) qayd etilgan. Ishsizlik darajasining eng past ko‘rsatkichlari esa Qatarda (0,1 foiz), Kamboja (0,3 foiz) va Nigerda (0,4 foiz) kuzatilmoqda.Dunyoda o‘rtacha ishsizlik darajasi 5 foizni, Afrikada 6,5 foizni, Amerikada 5,5 foizni, Osiyo-Tinch okeani mintaqasida 4,2 foizni, Yevropa va Markaziy Osiyoda 5,5 foizni tashkil etdi."
Jamiyat,NBC: AQSh “Hayat Tahrir ash-Shom”ni terrorchi tashkilotlar ro'yxatidan olib tashlashi mumkin,,"AQSh prezidenti Jo Bayden ma’muriyati Suriya prezidenti Bashar al-Asadni hokimiyatdan ag‘dargan “Hayat Tahrir ash-Shom” guruhini xorijiy terrorchilik tashkilotlari ro‘yxatidan chiqarish imkoniyatini ko‘rib chiqmoqda. Bu haqda NBC News telekanaliga AQShning yuqori martabali amaldorlari xabar berishdi.Muhokamalardan maqsad, mulozimlardan biri, “jahon hamjamiyatining yangi hukumat bilan muloqot qilish yoʻlini yaratish”dir. Ikki manba HTSning terrorchilar ro‘yxatidan olib tashlanishi “tez orada” amalga oshishi mumkinligini aytdi, biroq uchinchisi munozaralar hali boshlang‘ich bosqichda ekanligini ta’kidladi.Agar tarixan Al-Qoida bilan bogʻliq HTSdan terrorchi maqomi olib tashlanishi haqida qaror qabul qilinsa, bu guruh rahbari haqidagi maʼlumot uchun 10 million dollar mukofot bekor qilinishini ham anglatadi.Oq uy yaqin haftalarda HTS mintaqani qanday boshqarishini ko‘rishni istamoqda, biroq hozirdanoq guruhni terrorchilik tashkilotlari ro‘yxatidan chiqarish uchun zarur bo‘lgan variantlar va huquqiy mulohazalarni faol o‘rganmoqda, deydi manbalar."
Jamiyat,Eron Afg‘oniston bilan chegarada 80 km devor qurdi,,"Eron Islom Respublikasi armiyasi Shimoli-sharqiy operativ shtab qo‘mondoni Siros Omanullohiy mamlakatni muhojirlarning kirib kelishidan himoya qilish uchun hozirgacha Afg‘oniston bilan chegarada 80 kilometrlik to‘sish ishlari yakunlanganini aytdi. Bu haqda “AVApress” xabar berdi.Nashrga ko‘ra, bu shtab hozirgacha bloklangan. “Fars” xabariga ko‘ra, Eron armiyasining Shimoli-sharqiy operativ shtab qo‘mondoni, shuningdek, armiyaning shimoli-sharqiy mintaqaviy shtab-kvartirasi tomonidan mamlakat sharqiy chegaralarini qo‘riqlash burchiga ishora qilgan.Chegara blokadasi uchun ko‘rilgan chora-tadbirlarga to‘xtalar ekan, Eron armiyasi quruqlik qo‘shinlarining Janubi-sharqiy shtab qo‘mondoni ham devor, chegara datchiklari, qo‘riqlash minoralari, joylashtirish uchun zarur bo‘lgan barcha jihozlar shu vositalar qatorida ekanini tushuntirgan.Ma’lumot uchun, sentyabr oyida Eron Ichki ishlar vaziri Iskandar Momeniy Eron chegarani yopish uchun devorga qo‘shimcha ravishda tikanli sim va suv bilan to‘ldirilgan ariqlardan foydalanishini ma’lum qilgan. Shuningdek, 13 sentyabr kuni parlament Milliy xavfsizlik qo‘mitasi matbuot kotibi Ibrohim Rizoiy politsiya yaqin kelajakda ikki milliondan ortiq noqonuniy fuqarolarni chiqarib yuborishni rejalashtirganini aytgan.Ma’lumotlarga ko‘ra, joriy yil mart oyidan beri Eron ro‘yxatga olingan 2,7 milliondan ortiq afg‘on qochqinini qabul qilgan. Bu raqam mamlakatdagi qonuniy muhojirlarning 97 foizini tashkil qiladi."
Jamiyat,Sirojiddin Boboqulov kambag‘allikni qisqartirish va bandlik vaziri o‘rinbosari v.b. bo‘ldi,,"Sirojiddin Suyunovich Boboqulov kambag‘allikni qisqartirish va bandlik vazirining o‘rinbosari vazifasini bajaruvchi etib tayinlandi, deya xabar bermoqda vazirlik matbuot xizmati.Tayinlovga qadar Sirojiddin Boboqulov bosh vazir kotibiyati “mahalla yettiligi”, yoshlar siyosati va ma’naviyat masalalari departamenti Tashqi mehnat migratsiyasi masalalari bo‘limi boshlig‘i lavozimida faoliyat yuritgan."
Jamiyat,O'zbekiston va Hindiston o'zaro havo qatnovlarini haftasiga 28 taga yetkazish bo'yicha kelishuvga erishdi,,"Hindistonning ommabop ""Travel Trends Today"" (T3) jurnalida ushbu mamlakatning yirik shaharlarida O'zbekiston sayyohlik salohiyati va ""Uzbekistan Airways"" milliy aviakompaniyasining yangi yo'nalishlariga bag'ishlab o'tkazilayotgan turkum taqdimot marosimlari haqida maqola chop etildi.""Uzbekistan Airways"" AJ, O'zbekistonning Dehlidagi elchixonasi va ""Arya Enterprises"" kompaniyasi hamkorligida tashkil etilgan ushbu yorqin tadbirlarda Hindistonning yirik sayyohlik kompaniyalari, mehmondo'stlik sanoati va ishbilarmon doiralari vakillari ishtirok etmoqda.Jurnal Haydarobodda bo'lib o'tgan roud-shouda Telangana shtati va unga tutash hududlar sayyohlik hamjamiyatining taniqli vakillari hindistonlik sayohatchilar uchun O'zbekistonga turlar tashkil etish bo'yicha istiqbolli loyihalarni muhokama qilish uchun ajoyib imkoniyatga ega bo'lganini yozgan. Ular, xususan, ikki davlat o'rtasidagi aviareyslarning bugungi holati va o'zaro havo qatnovlarini yana-da ko'paytirish borasidagi sa'y-harakatlarga yuqori baho berdi.""Tadbir qiziqarli munozaralarga turtki berdi. Uning doirasida O'zbekistonning jozibador va rang-barang sayyohlik yo'nalishi sifatidagi mavqei haqida qimmatli fikrlar bildirildi"", – deb ta'kidlagan nashr muxbiri.Roud-shou doirasida ""Uzbekistan Airways"" kompaniyasi 2025-yilgi yozgi jadvaldan boshlab haftaning juma kunlari Toshkent va Mumbay o'rtasida uchinchi reysni amalga oshirishni rejalashtirayotgani ma'lum qilindi. Hozirda bu shaharlar seshanba va shanba kunlari haftasiga ikkita reys orqali bog'langan.Ta'kidlash kerakki, mamlakatimiz elchixonasi va ""Uzbekistan Airways"" milliy aviakompaniyasining izchil sa'y-harakatlari natijasida so'nggi bir yil ichida O'zbekiston va Hindiston o'rtasidagi havo qatnovi uch baravarga oshdi.2023-yil avgust oyida Toshkent va Dehli shaharlari o'rtasida ""Uzbekistan Airways"" aviakompaniyasi tomonidan haftasiga olti marta parvoz amalga oshirilgan edi. Bugungi kunda ikki mamlakat poytaxtlarini ""Uzbekistan Airways"" va ""IndiGo"" (Hindiston) kompaniyalari tomonidan yo'lga qo'yilgan 14-ta aviareys bog'lab turibdi. ""Uzbekistan Airways"" joriy yil aprel oyida Mumbay shahri va oktyabr oyida Goa shtatiga haftasiga ikki martadan yangi parvozlarni o'zlashtirgach, haftalik ko'rsatkich 18 taga yetdi.Yaqinda Kuala-Lumpur (Malayziya) shahrida bo'lib o'tgan Xalqaro fuqaro aviatsiyasi tashkiloti (ICAO)ning ICAN-2024-tadbiri doirasida O'zbekiston va Hindiston transport va fuqaro aviatsiyasi muassasalari vakillari o'zaro parvozlar miqdorini haftasiga 28 taga yetkazish bo'yicha kelishuvga erishdi.Yangi parvozlar jug'rofiyasi Samarqand, Buxoro, Namangan, Amritsar, Bangalor, Haydarobod, Chennay va boshqa shaharlarni qamrab olishi rejalashtirilmoqda. "
Jamiyat,Toshkentda talabalarga chipta sotib olish uchun sayyor kassalar tashkil etildi,,"Toshkent shahridagi O‘zbekiston milliy universiteti va Toshkent davlat iqtisodiyot universiteti binolarida chipta sotib olish uchun sayyor kassalar tashkil etildi.Transport vazirligi axborot xizmati xabariga ko‘ra, mazkur sayyor kassalarda talabalar temiryo‘l hamda avtobus qatnovlariga chiptalarni sotib olishlari mumkin.Sayyor kassalar quyidagi manzillarda tashkil etilgan:Manzil: Olmazor tumani Talabalar shaharchasi Universitet ko‘chasi 4-uy.Manzil: Yunusobod tumani Amir Temur ko‘chasi 60-A-uy. Sobiq Toshkent moliya instituti binosi."
Jamiyat,11-dekabr kuni O‘zbekistonda sodir bo‘lgan muhim voqealar dayjesti,,"Germaniyaning Transfermarkt portali Fransiya chempionatida faoliyat yuritayotgan futbolchilarning transfer bahosini yangiladi.O‘zbekiston yoshlarni kasb-hunarga o‘rgatish, ularni munosib haq to‘lanadigan ish bilan taʼminlashda Germaniya tajribasidan foydalanadi. Bu haqda oliy taʼlim, fan va innovatsiyalar vaziri Kongratbay Sharipov maʼlum qildi.Toshkent shahrida metalni qayta ishlash zavodi tomonidan 26,9 milliard so‘mlik elektr energiyasidan noqonuniy foydalanilganligi fosh etildi.Toshkentda yangi yil bayram tadbirlari o'tadigan manzillar ro'yxati e'lon qilindi.Jo‘rabek Mirzamahmudov shundan kelib chiqib, uzoq muddatli istiqbolda atom energiyasi energiya balansining zaruriy qismi sifatida ko‘rib chiqilishini ta’kidladi.Prezident tomonidan Oliy Majlis Senatiga Markaziy bank boshqaruvi raisi Mamarizo Nurmuratovni egallab turgan lavozimidan ozod etish to‘g‘risida taqdimnoma kiritildi.PFL 2024 yil yakunlari bo‘yicha O‘zbekiston chempionatining eng yaxshilarini e’lon qildi.O‘rtacha ta’mirdagi uylar uchun narxlar 1,3%ga tushgan. To‘liq ta’mirlangan toifadagi xonadonlardan esa, faqat talab kam bo‘lgan 4 xonali uylar uchun narxlar pastladi.Ma’lumot uchun, Xidian universiteti elektronika, telekommunikatsiya va axborot texnologiyalari sohalarida kuchli ilmiy bazasi bilan mashhur.Muhandislik, geologiya, ishlab chiqarish, qurilish, transport, energetika, axborot texnologiyalari va dasturlash, xizmat ko'rsatish hamda irrigatsiya tizimlari va agrotexnologiyalar sohalari bo'yicha kadrlar tayyorlash, qayta tayyorlash va ularning malakasini oshirish universitetning asosiy vazifalaridan biri etib belgilandi.Alisher Navoiy nomidagi Milliy kutubxona oldidagi maydon yaqinidagi ko‘chalar Yangi yil bayrami munosabati bilan avtomobillar harakati uchun yopildi, deya xabar bermoqda poytaxt hokimligi axborot xizmati."
Jamiyat,Qishda Rossiya va Ukraina muzokaralarni boshlashi mumkin,,"Ukraina bo‘yicha tinchlik muzokaralari shu qishda boshlanishi mumkin. Bu haqda Polsha Bosh vaziri Donald Tusk ma’lum qildi.Tuskning ta’kidlashicha, Varshava 1 yanvardan boshlab Yevropa Ittifoqiga raislik qila boshlaganida har qanday muzokaralarda faol ishtirok etadi.“Biz siyosiy voqealar taqvimi qanday ko‘rinishi va muzokaralar paytidagi vaziyat uchun javobgar bo‘lamiz, garchi bu aniq bo‘lmasada, kelishuv qishda boshlanishi mumkin”, degan Donald Tusk.Shuningdek, Tusk Fransiya Prezidenti Emmanyuel Makron va Buyuk Britaniya Bosh vaziri Kir Starmerning Varshavaga tashrifi haqida ma’lum qilgan."
Jamiyat,Tramp tashqi siyosatdagi eng muhim vazifasi nima ekanligini aytdi,,"Donald Tramp Fransiyaning Paris Match nashriga bergan intervyusida AQSh prezidenti sifatida ish boshlagach, uning uchun tashqi siyosatdagi eng muhim masala Ukraina inqirozini hal etish ekanini ma’lum qildi.«Biz Ukraina va Rossiya muammosini hal etishimiz zarur», — dedi Tramp. Uning so‘zlariga ko‘ra, Yaqin Sharq ham «istiqboldagi muhim masala», biroq u yerdagi vaziyat Ukraina masalasichalik murakkab emas.Tramp Rossiyaning Ukrainaga qarshi urushida halok bo‘lgan «yuz minglab askarlar»ni ham eslab o‘tdi. Ukrainadagi urush ham, Yaqin Sharqdagi vaziyat ham «tez hal etilishi» zarur, deya ta’kidladi Tramp."
Jamiyat,BMT qurolli mojaroli hududlardan qaytarilgan shaxslarni reabilitatsiya va reintegratsiya qilishning o'zbek modelida inson huquqlari va bolalarni himoya qilish masalalariga alohida e’tibor qaratilishini qo'llab-quvvatladi,,"BMTning Nyu-Yorkdagi bosh qarorgohida qurolli mojaroli hududlardan qaytarilgan shaxslarni reabilitatsiya va reintegratsiya qilish masalalari bo'yicha Mintaqaviy ekspertlar kengashining faoliyatiga bag'ishlangan yuqori darajali brifing tashkil etildi. Tadbir davlatimiz rahbari huzuridagi Strategik va mintaqaviy tadqiqotlar instituti (SMTI) va O'zbekistonning BMTdagi Doimiy vakolatxonasi tomonidan BMT Terrorizmga qarshi kurash boshqarmasi va BMTning Markaziy Osiyo uchun preventiv diplomatiya bo'yicha mintaqaviy markazi ko'magida o'tkazildi.Brifingda BMT Bosh kotibi o'rinbosari Vladimir Voronkov, BMTning Markaziy Osiyo uchun preventiv diplomatiya bo'yicha Mintaqaviy markazi rahbari Kaha Imnadze, BMT Bosh kotibi yordamchisi Xaled Xiari, BMT Aksilterror markazi direktori Mauro Miyediko, BMTning terrorizm bo'yicha sobiq maxsus ma’ruzachisi, Minnesota universiteti (AQSh) professori Fionnuala Ni Aolayn, BMT huzuridagi Xalqaro Qizil Xoch Qo'mitasining (XQXQ) doimiy kuzatuvchisi Leticiya Kurtua, shuningdek, Markaziy Osiyo davlatlari diplomatik missiyalari rahbarlari so'zga chiqdi.Tadbir BMTga a’zo davlatlar vakillarida katta qiziqish uyg'otdi. Brifingda Osiyo, Afrika, Yevropa, Shimoliy va Lotin Amerikasining 50 dan ortiq davlati, shuningdek, 10 ga yaqin xalqaro tashkilot vakillari ishtirok etdi.Reabilitatsiya va reintegratsiya masalalari bo'yicha mintaqaviy ekspert kengashi 2024 yilda O'zbekiston Prezidenti tashabbusi bilan BMT Terrorizmga qarshi kurash boshqarmasi shafeligida tashkil etilgan. Kengash Markaziy Osiyoning barcha mamlakatlari ekspertlari va mutaxassislarini birlashtirdi. Uning platformasida reintegratsiya qilingan shaxslarning normal va to'laqonli hayotga muvaffaqiyatli integratsiyalashuvini ta’minlaydigan bilimlar, usullar va dasturlar jamlanadi.Xalqaro majburiyatlarni bajarish doirasida O'zbekiston birinchilardan bo'lib o'z fuqarolarini qurolli mojaroli hududlardan repatriatsiya qildi. 2019-yildan beri 530 dan ortiq O'zbekiston fuqarolari, asosan ayollar va bolalar, Vatanga qaytarildi. Ularga tibbiy, ijtimoiy va ruhiy yordam ko'rsatildi. Shuningdek, kasb-hunarga o'qitish va ishga joylashtirish bo'yicha dasturlar ishlab chiqildi.Muhokamalar davomida BMT Bosh kotibining Yaqin Sharq va Osiyo-Tinch okeani mintaqasi bo'yicha yordamchisi Xaled Xiari O'zbekiston Prezidentining mintaqaviy xavfsizlikni ta’minlashga qo'shgan hissasi va ushbu masalada olib borayotgan siyosati qat’iyligi uchun minnatdorlik bildirdi. Shu asnoda Prezident Shavkat Mirziyoyev tashabbusi bilan tashkil etilgan Mintaqaviy ekspertlar kengashi alohida qayd etildi. Kengashning ahamiyati haqida so'z yuritar ekan, BMT Terrorizmga qarshi kurash boshqarmasi rahbari Vladimir Voronkov ""Tashkilot TQKB SMTI bilan birgalikda Mintaqaviy ekspertlar kengashi kotibiyati vazifasini bajarayotganidan faxrlanadi,"" deya ta’kidladi.Uning so'zlariga ko'ra, bugungi muhokamalar Mintaqaviy ekspertlar kengashi xalqaro sa’y-harakatlarni safarbar qilish markazi bo'lib, qaytarilayotgan shaxslarni reabilitatsiya va reintegratsiya qilish sohasidagi ilg'or amaliyot va uslublarga namuna bo'la olishini tasdiqlaydi.Markaziy Osiyo uchun preventiv diplomatiya bo'yicha Mintaqaviy markazi rahbari Kaha Imnadze ta’kidlaganidek, Markaziy Osiyo mamlakatlari tajribasi boshqa davlatlar uchun namuna bo'la oladi. ""Mintaqaviy ekspertlar kengashi dunyoning boshqa qismlarida ham takrorlanishi mumkin bo'lgan noyob tashabbusdir. Men Markaziy Osiyodagi hamkorlarimiz, BMT va mintaqaviy tashkilotlarni eng yaxshi yechimlarni topish uchun ushbu platformadan foydalanishda davom etishga chaqiraman"", dedi u.Rossiya va AQShning BMTdagi elchilari ham Kengash faoliyatini to'liq qo'llab-quvvatlashini bildirdilar. Markaziy Osiyo davlatlari o'z fuqarolarini mojaroli hududlardan qaytarish bo'yicha sezilarli sa’y-harakatlarni amalga oshirgani siyosiy iroda va o'z zimmasiga olgan majburiyatlarga sodiqlik namunasi ekanligi ta’kidlandi.Ishtirokchilar O'zbekistonning qaytarilgan shaxslarni reintegratsiya qilish bo'yicha sa’y-harakatlarida mahalliy jamoalarning (mahallalar) rolini yuqori baholadilar.BMT Bosh kotibi yordamchisi Xaled Xiarining fikricha, o'zbek modelining o'ziga xosligi shundaki, reintegratsiya bo'yicha barcha ishlar ""pastdan yuqoriga"" olib boriladi, qaytarilgan shaxslarning ehtiyojlari hisobga olinadi. Shu bilan birga, mahalliy hamjamiyat ushbu chora-tadbirlarni amalga oshirishda asosiy bo'g'inga aylandi.So'zga chiqqanlar, shuningdek, repatriatsiya bo'yicha o'zbek modeli inson huquqlari va bolalarni himoya qilish masalalariga yo'naltirilganligini ta’kidladilar.BMTning sobiq maxsus ma’ruzachisi Fionnuala Ni Aolayn so'zlariga ko'ra, O'zbekiston boshidanoq qaytarilgan bolalarga ""himoya ostidagi, jamiyatga qaytariladigan millat bolalari"" deb munosabatda bo'lgan pozitsiyani egallagan. Uning aytishicha, bu muvaffaqiyat kaliti bo'ldi.YUNISEFning qurolli nizolarda bolalarni himoya qilish bo'yicha mutaxassisi Ketrin Kokko ham xuddi shunday fikrni bildirdi. Ekspertga ko'ra, bolalarning repatriatsiyasi O'zbekistonning bola huquqlariga sodiqligini ko'rsatdi.Umuman olganda, tadbirning barcha ishtirokchilari bir ovozdan Mintaqaviy ekspertlar kengashi tashkil topganiga qisqa muddat bo'lganiga qaramay, reabilitatsiya va reintegratsiya sohasidagi dolzarb muammolarni muhokama qilish va yechimlarni ishlab chiqish uchun asosiy platformaga aylanganini ta’kidladilar.Shu bilan birga, ta’kidlanganidek, ""O'zbekiston repatriatsiya dasturining o'ziga xos xususiyati, shuningdek, uning muvaffaqiyati garovi bu jarayon doirasidagi barcha chora-tadbirlar ustidan O'zbekiston Prezidentining shaxsiy nazoratidir"".Tadbir davomida keyingi yil Kengashdagi raislik Qozog'istonga o'tishi e’lon qilindi. Shu munosabat bilan Qozog'istonning BMTdagi diplomatik vakolatxonasi rahbari Qayrat Umarov Ostona Mintaqaviy ekspertlar kengashining navbatdagi raisi sifatida O'zbekiston rahbari tashabbusini yanada muvaffaqiyatli amalga oshirish uchun barcha sa’y-harakatlarini amalga oshirishini ta’kidladi.Muhokamalar yakunida ishtirokchilar Mintaqaviy ekspertlar kengashi faoliyati bilan jahon hamjamiyatini tanishtirish amaliyotini davom ettirishni zarurligini yakdillik bilan ta’kidladilar. Shu asnoda, BMTning asosiy tadbirlaridan biri – 2025-yil iyun oyida Nyu-York shahrida o'tkazilishi rejalashtirilgan Terrorizmga qarshi kurash bo'yicha yuqori darajadagi haftalik doirasida alohida sayd-ivent o'tkazilishi qayd etildi."
Jamiyat,"""Toshkent — Urganch — Toshkent"" yoʻnalishida qoʻshimcha qatnovlar yoʻlga qoʻyildi",,"Yoʻlovchilarga qulaylik yaratish maqsadida ""Toshkent — Urganch — Toshkent"" yoʻnalishida qoʻshimcha qatnovlari yoʻlga qoʻyildi va quyidagi jadval asosida harakatlanadi:2024-yilning 17, 19,21, 24, 26, 28-dekabr va 2025-yilning 7, 9, 11-yanvar kunlari 156-sonli ""Toshkent — Urganch"" yoʻnalishi:Toshkent Markaziy  23:55 — Urganch 13:352024-yilning 17, 19,21, 24, 26, 28-dekabr va 2025-yilning 7, 9, 11-yanvar kunlari 155-sonli ""Urganch — Toshkent"" yoʻnalishi:Urganch 18:00  — Toshkent Markaziy 9:47. "
Jamiyat,2024-yil Google'da eng koʻp nimalar qidirilgani ma'lum bo'ldi,,"“Google” kompaniyasi qidiruv tizimi orqali 2024-yilda eng koʻp izlangan soʻzlar va mavzularni sarhisob qildi. Kompaniya trenddagi mavzu va qidiruvlarni yoʻnalishlar boʻyicha ajratdi.QidiruvlarTrenddagi qidiruvlar orasida futbol boʻyicha “Copa America” kubogi, UEFA Chempionlar Ligasi, kriket boʻyicha Jahon chempionati, Hindiston va Angliya uchrashuvi hamda “One Direction” musiqiy guruhining marhum a’zosi Liam Peynlar top beshlikka kirdi.YangiliklarEng koʻp e’tiborda boʻlib turgan yangiliklar AQShdagi prezidentlik saylovlari boʻldi. Anomal issiqlik haqidagi xabarlar esa 2-oʻrinda boʻldi. Parijda oʻtkazilgan Olimpiadaga oid xabarlar eng koʻp oʻqilgan uchinchisi boʻldi. Milton toʻfoni va Yaponiyadagi tayfun esa mos ravishda 4 va 5-oʻrinni egalladi.Insonlar“Google” orqali eng koʻp qidirilgan insonlar orasida 1-oʻrinni AQShning 46-prezidenti Donald Tramp egalladi.Ikkinchi oʻrinda esa Uels malikasi Ketrin qayd etilgan. Prezidentlik saylovlarida Trampga raqiblik qilgan Kamala Harris esa eng koʻp qidirilgan 3-inson boʻldi. Parij Olimpiadasida boks boʻyicha ayollar oʻrtasida chempionga aylangan va bu yoʻlida koʻplab muhokamalarga sabab boʻlgan Imon Halif undan keyingi oʻrinda boʻldi. Kuchli beshlikni AQShning amaldagi prezidenti Jo Bayden yakunlab bergan.KinolarFoydalanuvchilar bu yil eng koʻp “Inside out 2” (“Boshqotirma 2”) multfilmini qidirgan.Undan keyingi oʻrinda esa “Deadpool & Wolverine” filmi boʻldi. 3-oʻrinda “Saltburn” komedik trilleri qayd etilgan. Undan keyingi oʻrinni “Beetlejuice Beetlejuice” filmi egallagan. Bu yil trendda boʻlgan “Dune 2” kinosi esa 5-oʻrinni egallagan.MusiqalarQoʻshiqlar orasida birinchi oʻrinda amerikalik reper Kendrik Lamarning “Not Like Us” treki qayd etilgan. Yil oxiriga yaqin trendga chiqqan Bruno Mars va “Black Pink” qizlar guruhi a’zosi Rose ijrosidagi “APT” qoʻshigʻi ikkinchi oʻrinni egallagan. Yaponiyalik hip hop dueti — “Creepy Nuts""ning “Bling-Bang-Bang-Born” treki kuchli uchlikka kirgan. Amerikalik reper KSIning “The Thick of It” treki va Sabrina Karpenterning “Espresso” qoʻshiqlari mos ravishda 4−5-oʻrinlarni egallagan."
